idx,wt_true_um,lt_true_um,wt_pred_um__wtlt_big_泛化_test_2,lt_pred_um__wtlt_big_泛化_test_2,wt_abs_err_um__wtlt_big_泛化_test_2,lt_abs_err_um__wtlt_big_泛化_test_2,wt_pct_err__wtlt_big_泛化_test_2,lt_pct_err__wtlt_big_泛化_test_2,wt_pred_um__wtlt_big_泛化_test_data,lt_pred_um__wtlt_big_泛化_test_data,wt_abs_err_um__wtlt_big_泛化_test_data,lt_abs_err_um__wtlt_big_泛化_test_data,wt_pct_err__wtlt_big_泛化_test_data,lt_pct_err__wtlt_big_泛化_test_data
182,3.9183674,153.22034,0.74322534,59.38998,3.175142,93.83035,81.03227,61.23884,1.0020741,48.572422,2.9162931,104.64792,74.42623,68.29897
183,3.9183674,169.8305,0.7166209,59.671173,3.2017465,110.15933,81.711235,64.86428,0.99140024,49.40759,2.9269671,120.42291,74.69864,70.90771
184,3.9183674,186.44069,0.6979791,60.228146,3.2203884,126.21254,82.187,67.695816,0.97641706,50.013107,2.9419503,136.42758,75.081024,73.17479
185,3.9183674,203.05087,0.68676513,61.290005,3.2316022,141.76086,82.47318,69.81544,0.9411109,49.13386,2.9772565,153.917,75.98207,75.80219
186,3.9183674,219.66103,0.68187267,63.903606,3.2364948,155.75742,82.598045,70.90808,0.90126336,48.564167,3.0171041,171.09686,76.99901,77.89131
187,3.9183674,236.27116,0.6924511,67.31355,3.2259164,168.95761,82.32807,71.51004,0.8709682,50.55025,3.047399,185.72092,77.77216,78.60498
188,3.9183674,252.88133,0.7720995,77.68355,3.146268,175.19778,80.29538,69.28063,0.92807776,56.22032,2.9902897,196.66101,76.31468,77.7681
189,3.9183674,269.49158,1.7349751,150.23566,2.1833923,119.25592,55.721992,44.252186,1.9874701,106.90044,1.9308972,162.59114,49.278107,60.33255
190,3.9183674,286.10168,5.0651255,345.18253,1.1467581,59.08084,29.26622,20.650295,5.730444,315.62152,1.8120766,29.519836,46.245705,10.317953
191,3.9183674,302.71188,8.136219,520.4377,4.2178516,217.7258,107.64309,71.925095,8.847954,503.37787,4.9295864,200.66599,125.80715,66.28943
192,3.9183674,319.32202,10.292912,650.10925,6.374544,330.78723,162.68369,103.590485,10.771449,629.1069,6.8530817,309.78485,174.89636,97.013306
193,3.9183674,335.9322,11.592172,742.298,7.6738043,406.36578,195.84187,120.96661,12.123509,725.46234,8.205142,389.53015,209.40205,115.954994
194,3.9183674,352.54242,12.248801,801.34393,8.330434,448.8015,212.59961,127.30425,12.992609,794.9009,9.074242,442.35846,231.58221,125.47666
195,3.9183674,369.1526,13.057587,873.76245,9.139219,504.60986,233.24048,136.6941,13.5769005,851.10724,9.658533,481.95465,246.49382,130.55702
196,3.9183674,385.7628,13.615634,930.4453,9.697267,544.6825,247.48233,141.19623,13.915894,895.28064,9.997526,509.51785,255.14519,132.08061
197,3.9183674,402.37292,13.7595215,961.02277,9.841154,558.64984,251.15445,138.83882,14.019594,926.4149,10.101227,524.042,257.79175,130.23788
198,3.9183674,418.983,13.685287,979.2439,9.76692,560.26086,249.25995,133.71922,13.974573,949.6137,10.056206,530.63074,256.64276,126.647316
199,3.9183674,435.5932,13.529067,992.50525,9.6107,556.91205,245.27307,127.85142,13.828668,967.90875,9.9103,532.31555,252.91913,122.20474
200,3.9183674,452.20334,13.317261,1001.3987,9.398893,549.1953,239.86758,121.44875,13.571431,980.69434,9.653064,528.49097,246.35422,116.8702
201,3.9183674,468.81354,13.035138,1004.3032,9.116771,535.4897,232.66759,114.22231,13.212227,986.9148,9.2938595,518.10126,237.18703,110.51329
202,3.9183674,485.42383,12.677455,1000.2819,8.759088,514.8581,223.53922,106.063614,12.813343,987.31067,8.894976,501.88684,227.0072,103.39147
203,3.9183674,502.03384,12.270115,990.8885,8.3517475,488.85464,213.14357,97.37484,12.410407,982.7072,8.49204,480.67337,216.72392,95.74521
204,3.9183674,518.64404,11.835781,978.6226,7.9174137,459.97858,202.05899,88.68868,11.976954,972.1642,8.058587,453.52014,205.66185,87.44343
205,3.9183674,535.25433,11.352775,963.813,7.434407,428.55865,189.73227,80.06636,11.478962,954.58496,7.5605946,419.33063,192.95267,78.342316
206,3.9183674,551.8645,10.782595,944.62646,6.8642273,392.76196,175.1808,71.170006,10.911021,930.33307,6.992654,378.46857,178.45836,68.57998
207,3.9183674,568.47455,10.129451,919.04816,6.2110834,350.5736,158.51202,61.66918,10.291657,900.79266,6.37329,332.3181,162.65167,58.45787
208,3.9183674,585.08466,9.451191,886.7959,5.5328236,301.71124,141.20227,51.56711,9.629174,865.4337,5.710807,280.34906,145.74455,47.915985
209,3.9183674,601.695,8.746163,845.04297,4.827796,243.34796,123.20938,40.44374,8.900576,819.7052,4.9822083,218.0102,127.15011,36.232674
210,3.9183674,618.30505,7.976477,792.1304,4.0581098,173.82532,103.56634,28.113197,8.094799,762.0074,4.1764317,143.70233,106.58601,23.241333
211,3.9183674,634.91534,7.1357064,730.8956,3.217339,95.980286,82.10917,15.117021,7.2189507,694.5621,3.3005834,59.64673,84.233635,9.394438
212,3.9183674,651.5253,6.1774964,658.6212,2.259129,7.095886,57.654858,1.089119,6.2857194,618.1093,2.367352,33.416016,60.416794,5.1288896
213,3.9183674,668.13574,5.1286006,575.5684,1.2102332,92.56732,30.886158,13.854568,5.32185,533.2065,1.4034824,134.92926,35.81804,20.194887
214,3.9183674,684.74567,4.081712,485.97873,0.16334438,198.76694,4.168685,29.02785,4.3728647,443.61133,0.45449734,241.13434,11.599151,35.215168
215,3.9183674,701.3561,3.121591,395.17648,0.7967763,306.1796,20.334394,43.655373,3.498755,356.92114,0.4196124,344.43494,10.7088585,49.10985
216,3.9183674,717.966,2.346529,314.0491,1.5718384,403.9169,40.114628,56.2585,2.7550209,281.3564,1.1633465,436.6096,29.689571,60.812016
217,3.9183674,734.5762,1.8070779,251.03857,2.1112895,483.5376,53.881866,65.825386,2.1693046,221.67381,1.7490628,512.90234,44.63754,69.8229
218,3.9183674,751.1866,1.4695256,205.94409,2.4488418,545.2425,62.496483,72.58417,1.7366499,178.1234,2.1817174,573.0632,55.679245,76.28773
219,3.9183674,767.79645,1.2712708,174.65752,2.6470966,593.1389,67.556114,77.252106,1.4329294,148.22652,2.4854379,619.56995,63.430447,80.69456
220,3.9183674,784.407,1.1604515,153.23993,2.757916,631.16705,70.38431,80.46423,1.2288142,128.70586,2.6895533,655.7011,68.63964,83.59195
221,3.9183674,801.0169,1.099476,138.40747,2.8188915,662.60944,71.94046,82.72103,1.0972501,116.48821,2.8211174,684.5287,71.99727,85.45746
222,3.9183674,817.62726,1.0628207,127.52043,2.8555467,690.1068,72.87593,84.403595,1.0163094,109.06709,2.9020581,708.5602,74.06294,86.66054
223,3.9183674,834.2371,1.0361995,118.970024,2.8821678,715.2671,73.55533,85.73907,0.96947867,104.581856,2.9488888,729.6553,75.2581,87.463776
224,3.9183674,850.84753,1.0181324,112.94393,2.900235,737.9036,74.01641,86.725716,0.94489473,101.80243,2.9734726,749.0451,75.8855,88.03517
225,3.9183674,867.45776,1.0107976,109.834755,2.90757,757.623,74.203606,87.33832,0.93429625,100.01851,2.9840713,767.4393,76.15598,88.469925
226,3.9183674,884.068,1.0104392,108.70748,2.9079282,775.36053,74.21275,87.70372,0.93219286,98.86226,2.9861746,785.20575,76.20966,88.817345
227,3.9183674,900.678,1.0127441,108.53097,2.9056234,792.14703,74.15393,87.95008,0.9351994,98.1396,2.9831681,802.5384,76.132935,89.10381
228,3.9183674,917.28815,1.0159466,108.756424,2.9024208,808.53174,74.0722,88.1437,0.9413919,97.72949,2.9769754,819.55865,75.97489,89.345825
229,3.9183674,933.89813,1.019734,109.132225,2.8986335,824.7659,73.97554,88.31434,0.94973433,97.542984,2.9686332,836.35516,75.76199,89.55529
230,3.9183674,950.5084,1.02423,109.54499,2.8941374,840.96344,73.860794,88.47511,0.9596607,97.51011,2.9587066,852.9983,75.50866,89.741264
231,3.9183674,967.11847,1.0296125,109.95009,2.8887548,857.1684,73.72343,88.63117,0.9708256,97.57713,2.9475417,869.5413,75.22372,89.91052
232,3.9183674,983.7288,1.0359991,110.33737,2.8823683,873.3915,73.56044,88.78377,0.9829723,97.703445,2.935395,886.0254,74.91373,90.068054
233,3.9183674,1000.3392,1.0434049,110.71124,2.8749623,889.6279,73.37144,88.932625,0.995867,97.85927,2.9225004,902.4799,74.58465,90.21739
234,3.9183674,1016.9492,1.0517229,111.07907,2.8666444,905.8701,73.15915,89.077225,1.009271,98.02436,2.9090962,918.92487,74.24256,90.36094
235,3.9183674,1033.5594,1.0607374,111.44488,2.85763,922.11456,72.92909,89.21737,1.0229329,98.1859,2.8954344,935.37354,73.8939,90.50022
236,3.9183674,1050.1697,1.0701772,111.80735,2.8481903,938.3623,72.688194,89.3534,1.0365982,98.337654,2.8817692,951.83203,73.54515,90.636024
237,3.9183674,1066.7797,1.079794,112.161385,2.8385735,954.6183,72.44276,89.485985,1.050028,98.47824,2.8683395,968.3014,73.202415,90.76864
238,3.9183674,1083.3899,1.0894349,112.50328,2.8289325,970.8866,72.19672,89.61562,1.0630279,98.6092,2.8553395,984.7807,72.87064,90.898094
239,3.9183674,1100.0001,1.0990803,112.83272,2.819287,987.1674,71.950554,89.742485,1.0754676,98.734215,2.8428998,1001.2659,72.55317,91.02417
240,4.22449,120.00001,0.8212924,59.61111,3.4031978,60.388897,80.558784,50.324078,1.0496428,46.659206,3.1748474,73.340805,75.15339,61.117332
241,4.22449,136.61017,0.79233384,59.331726,3.4321563,77.27844,81.24427,56.56859,1.0234044,47.41991,3.2010858,89.19026,75.77449,65.288155
242,4.22449,153.22034,0.7637585,59.29844,3.4607317,93.9219,81.92069,61.298584,1.009659,48.08387,3.214831,105.13647,76.09986,68.61783
243,4.22449,169.8305,0.7353468,59.446247,3.4891434,110.38426,82.59325,64.99673,0.999148,48.78138,3.2253423,121.049126,76.34867,71.276436
244,4.22449,186.44069,0.71224344,59.751354,3.5122466,126.68933,83.14013,67.951546,0.98926634,49.57714,3.2352238,136.86356,76.58259,73.40863
245,4.22449,203.05087,0.69612664,60.326904,3.5283635,142.72397,83.52164,70.289764,0.9729047,49.989025,3.2515855,153.06184,76.969894,75.381035
246,4.22449,219.66103,0.6862026,61.37473,3.5382876,158.2863,83.75656,72.05934,0.93869257,49.055916,3.2857976,170.6051,77.77974,77.66744
247,4.22449,236.27116,0.68180525,63.848995,3.542685,172.42216,83.86066,72.97639,0.90158343,48.554047,3.3229067,187.71712,78.65817,79.44986
248,4.22449,252.88133,0.6909197,67.00928,3.5335705,185.87206,83.6449,73.501686,0.87226933,50.26977,3.3522208,202.61156,79.35208,80.1212
249,4.22449,269.49158,0.7462487,74.70027,3.4782414,194.7913,82.335175,72.28104,0.9019907,54.969147,3.3224995,214.52243,78.64853,79.602646
250,4.22449,286.10168,1.3428496,124.545166,2.8816404,161.55652,68.21274,56.46822,1.5445713,84.122765,2.6799188,201.97891,63.437683,70.5969
251,4.22449,302.71188,4.026301,285.7427,0.19818926,16.969177,4.6914363,5.605719,4.643411,252.93259,0.418921,49.779297,9.916487,16.444448
252,4.22449,319.32202,7.300308,471.56296,3.075818,152.24094,72.80921,47.676304,7.9974103,449.90952,3.7729201,130.5875,89.31066,40.895237
253,4.22449,335.9322,9.531251,601.356,5.306761,265.42383,125.61896,79.01113,10.121346,584.1566,5.8968563,248.22443,139.5874,73.89123
254,4.22449,352.54242,11.190429,708.85205,6.9659386,356.30963,164.89418,101.06858,11.600405,685.3369,7.3759146,332.7945,174.59894,94.39843
255,4.22449,369.1526,11.968556,771.7879,7.744066,402.6353,183.31363,109.07016,12.6416855,762.8218,8.417195,393.6692,199.2476,106.64132
256,4.22449,385.7628,12.64441,832.6641,8.41992,446.90134,199.3121,115.84875,13.331484,821.5377,9.106994,435.77493,215.57614,112.964485
257,4.22449,402.37292,13.398428,900.62085,9.173938,498.24792,217.16083,123.8274,13.8136215,871.3505,9.589131,468.9776,226.98907,116.55297
258,4.22449,418.983,13.7988615,945.3537,9.574371,526.3707,226.6397,125.63057,14.068843,909.1573,9.844353,490.1743,233.03056,116.99145
259,4.22449,435.5932,13.869088,969.7224,9.644598,534.1292,228.30205,122.62111,14.129979,936.0743,9.905489,500.48108,234.47774,114.89644
260,4.22449,452.20334,13.779103,985.40155,9.554613,533.19824,226.17197,117.91117,14.072882,956.7536,9.848392,504.55026,233.12616,111.57597
261,4.22449,468.81354,13.627537,997.4713,9.403047,528.6578,222.58418,112.76504,13.933482,973.5364,9.708992,504.72284,229.82635,107.659615
262,4.22449,485.42383,13.433872,1006.25903,9.209382,520.8352,217.99985,107.29494,13.702561,985.9656,9.478071,500.54175,224.3601,103.11438
263,4.22449,502.03384,13.186497,1010.4571,8.962007,508.42325,212.14409,101.272705,13.382149,993.05914,9.157659,491.0253,216.77547,97.80721
264,4.22449,518.64404,12.87739,1009.0203,8.6529,490.37628,204.82707,94.54968,13.018109,995.1069,8.793619,476.46283,208.15811,91.86702
265,4.22449,535.25433,12.520644,1002.5697,8.296154,467.31537,196.38237,87.30716,12.650971,992.9649,8.426481,457.71057,199.4674,85.512726
266,4.22449,551.8645,12.139719,993.10126,7.915229,441.23676,187.36531,79.95382,12.271657,986.3192,8.047167,434.4547,190.48846,78.72489
267,4.22449,568.47455,11.730467,981.6736,7.5059767,413.19904,177.67769,72.685585,11.849775,974.1656,7.625285,405.69104,180.5019,71.36485
268,4.22449,585.08466,11.261768,967.5128,7.037278,382.42816,166.5829,65.36288,11.369664,956.22864,7.145174,371.14398,169.13695,63.43424
269,4.22449,601.695,10.71141,948.8533,6.4869194,347.15826,153.55508,57.696716,10.837781,933.2861,6.613291,331.59106,156.54648,55.109493
270,4.22449,618.30505,10.103879,924.59534,5.879389,306.29028,139.17392,49.537083,10.269312,906.1713,6.0448217,287.86627,143.08998,46.557323
271,4.22449,634.91534,9.48482,894.4217,5.26033,259.50635,124.51988,40.872593,9.660473,873.23224,5.4359827,238.3169,128.67784,37.535225
272,4.22449,651.5253,8.835789,855.33075,4.6112986,203.80542,109.156334,31.281275,8.991432,830.7605,4.766942,179.23517,112.84065,27.510086
273,4.22449,668.13574,8.137314,807.52344,3.9128237,139.3877,92.62239,20.86218,8.260342,778.796,4.0358515,110.66028,95.53464,16.562544
274,4.22449,684.74567,7.3902874,753.9716,3.1657972,69.22595,74.939156,10.109733,7.4756,719.52057,3.2511096,34.774902,76.958626,5.0785136
275,4.22449,701.3561,6.5551224,692.4024,2.3306322,8.953674,55.16955,1.2766231,6.6458797,653.3303,2.4213896,48.025757,57.317913,6.8475566
276,4.22449,717.966,5.6384025,621.9736,1.4139123,95.99243,33.469418,13.370052,5.786291,579.90125,1.561801,138.06476,36.970165,19.229986
277,4.22449,734.5762,4.700098,544.9562,0.47560787,189.62,11.258349,25.813522,4.922652,500.67142,0.6981616,233.90475,16.52653,31.842136
278,4.22449,751.1866,3.7890034,463.2733,0.4354868,287.9133,10.308623,38.3278,4.0924754,419.9825,0.13201475,331.20407,3.1249866,44.090786
279,4.22449,767.79645,2.968878,382.97305,1.2556121,384.8234,29.722218,50.1205,3.3390226,344.01273,0.8854675,423.78372,20.96034,55.1948
280,4.22449,784.407,2.3094227,312.59244,1.9150674,471.81454,45.332508,60.149204,2.6973608,278.2443,1.5271294,506.1627,36.149437,64.52807
281,4.22449,801.0169,1.8372583,257.11707,2.3872318,543.89984,56.509346,67.90117,2.182492,225.45442,2.0419981,575.5625,48.33715,71.85398
282,4.22449,817.62726,1.5255892,216.00095,2.698901,601.62634,63.887024,73.581985,1.7893585,185.59627,2.4351315,632.031,57.643204,77.30063
283,4.22449,834.2371,1.3292184,186.23402,2.8952718,648.0031,68.53541,77.67613,1.5010786,156.93234,2.7234116,677.3048,64.467224,81.18852
284,4.22449,850.84753,1.2091924,164.82466,3.015298,686.0229,71.37661,80.62818,1.2968948,137.14113,2.9275954,713.7064,69.30056,83.88183
285,4.22449,867.45776,1.1365253,149.30682,3.087965,718.15094,73.096756,82.788,1.1568394,123.94868,3.0676508,743.5091,72.61588,85.71127
286,4.22449,884.068,1.0907103,137.71886,3.13378,746.3491,74.18126,84.42214,1.0637918,115.3883,3.1606984,768.6797,74.81846,86.94803
287,4.22449,900.678,1.0581738,128.57263,3.1663165,772.10535,74.95145,85.72491,1.0041906,109.90139,3.2202997,790.7766,76.22931,87.79793
288,4.22449,917.28815,1.0325122,121.217094,3.191978,796.07104,75.55889,86.78528,0.9678084,106.34661,3.2566817,810.9415,77.09052,88.40641
289,4.22449,933.89813,1.0143535,116.016975,3.2101367,817.88116,75.98873,87.577126,0.94719166,103.96799,3.2772985,829.9302,77.57856,88.86731
290,4.22449,950.5084,1.004801,113.1273,3.2196891,837.3811,76.21486,88.09823,0.9370385,102.31556,3.2874517,848.1929,77.8189,89.2357
291,4.22449,967.11847,1.0013924,111.86628,3.2230978,855.2522,76.29554,88.43304,0.9336966,101.14226,3.2907934,865.9762,77.898,89.54189
292,4.22449,983.7288,1.0011564,111.461296,3.2233338,872.2675,76.30113,88.66951,0.93476146,100.31216,3.2897286,883.4167,77.872795,89.802864
293,4.22449,1000.3392,1.0024704,111.44296,3.2220197,888.89624,76.27003,88.85949,0.93872726,99.74146,3.2857628,900.5977,77.778915,90.029236
294,4.22449,1016.9492,1.0047128,111.58052,3.2197773,905.3687,76.21694,89.027916,0.9446863,99.36995,3.2798038,917.5793,77.637856,90.22862
295,4.22449,1033.5594,1.0076967,111.76769,3.2167935,921.79175,76.14632,89.186134,0.9520929,99.14948,3.2723973,934.41,77.46254,90.40699
296,4.22449,1050.1697,1.0113747,111.95871,3.2131155,938.21094,76.05925,89.33899,0.96060044,99.04062,3.2638898,951.129,77.26115,90.56908
297,4.22449,1066.7797,1.0157146,112.135124,3.2087755,954.64453,75.95652,89.48845,0.9699621,99.01167,3.254528,967.768,77.03954,90.718636
298,4.22449,1083.3899,1.0206407,112.291046,3.2038493,971.0989,75.839905,89.635216,0.9799713,99.03741,3.2445188,984.3525,76.80261,90.85856
299,4.22449,1100.0001,1.0260147,112.42628,3.1984754,987.57385,75.71269,89.779434,0.9904302,99.098015,3.23406,1000.9021,76.55504,90.99109
300,4.5306125,120.00001,0.8390382,59.8523,3.6915743,60.14771,81.48069,50.12309,1.0740147,46.17678,3.4565978,73.82323,76.29427,61.519356
301,4.5306125,136.61017,0.8076658,59.450386,3.7229466,77.15978,82.17314,56.481724,1.035098,47.026783,3.4955144,89.58339,77.153244,65.575935
302,4.5306125,153.22034,0.7815771,59.29233,3.7490354,93.92801,82.74897,61.302574,1.0173998,47.67642,3.5132127,105.543915,77.54388,68.88375
303,4.5306125,169.8305,0.75441825,59.327908,3.776194,110.502594,83.34843,65.0664,1.0061482,48.29594,3.5244641,121.53456,77.79222,71.56226
304,4.5306125,186.44069,0.7288251,59.504726,3.8017874,126.93596,83.91332,68.08383,0.996614,48.972057,3.5339985,137.46863,78.00267,73.73317
305,4.5306125,203.05087,0.7086383,59.831383,3.8219743,143.21948,84.35889,70.53379,0.9872609,49.717278,3.5433517,153.33359,78.20911,75.51486
306,4.5306125,219.66103,0.69457686,60.421387,3.8360357,159.23964,84.66925,72.49335,0.96936756,49.938244,3.561245,169.72278,78.60406,77.26577
307,4.5306125,236.27116,0.6856816,61.45635,3.844931,174.81482,84.865585,73.98907,0.9364289,48.9849,3.5941834,187.28625,79.33107,79.2675
308,4.5306125,252.88133,0.6817626,63.816273,3.8488498,189.06506,84.95209,74.76434,0.90168834,48.546593,3.6289241,204.33475,80.09787,80.80262
309,4.5306125,269.49158,0.6898229,66.77805,3.8407896,202.71353,84.77418,75.220726,0.8734986,50.05605,3.6571138,219.43553,80.72007,81.42575
310,4.5306125,286.10168,0.7308709,72.82124,3.7997415,213.28044,83.868164,74.54707,0.8878344,54.117123,3.642778,231.98456,80.403656,81.08465
311,4.5306125,302.71188,1.1111768,107.89248,3.4194355,194.8194,75.47402,64.358025,1.2924887,71.88693,3.238124,230.82495,71.4721,76.25236
312,4.5306125,319.32202,3.1856325,237.1388,1.34498,82.18323,29.686493,25.736788,3.7007132,199.76907,0.8298993,119.55295,18.317596,37.439617
313,4.5306125,335.9322,6.456134,422.7712,1.9255214,86.83902,42.500244,25.850163,7.1394143,397.4548,2.6088018,61.522614,57.581657,18.313997
314,4.5306125,352.54242,8.816794,558.0239,4.286182,205.4815,94.60491,58.28561,9.486496,541.82745,4.9558835,189.28503,109.38661,53.69142
315,4.5306125,369.1526,10.644054,669.5208,6.113442,300.36823,134.93633,81.36696,11.066809,646.28186,6.536196,277.12927,144.2674,75.07174
316,4.5306125,385.7628,11.734953,747.61633,7.2043405,361.85355,159.01471,93.802086,12.249362,730.3835,7.7187495,344.6207,170.36879,89.33488
317,4.5306125,402.37292,12.320747,799.7357,7.790135,397.3628,171.94441,98.75485,13.057898,793.5197,8.527285,391.1468,188.21483,97.21002
318,4.5306125,418.983,13.057284,864.6706,8.526672,445.6876,188.20132,106.373665,13.634296,845.75085,9.103683,426.76785,200.93715,101.85803
319,4.5306125,435.5932,13.688518,923.2944,9.157906,487.70117,202.13394,111.96253,14.026368,889.57544,9.495756,453.98224,209.591,104.2216
320,4.5306125,452.20334,13.95659,957.9688,9.425978,505.76547,208.05084,111.8447,14.212405,921.9275,9.681793,469.72415,213.69722,103.87454
321,4.5306125,468.81354,13.973204,977.65247,9.442591,508.83893,208.41754,108.53759,14.240028,945.3618,9.709415,476.54828,214.3069,101.64986
322,4.5306125,485.42383,13.872051,991.2973,9.341438,505.87347,206.18489,104.21274,14.173116,963.8902,9.642504,478.46637,212.83002,98.56673
323,4.5306125,502.03384,13.72451,1002.347,9.193897,500.31314,202.92834,99.65726,14.038676,979.32,9.508064,477.28616,209.86266,95.07052
324,4.5306125,518.64404,13.545159,1010.9409,9.014547,492.29688,198.96973,94.91999,13.8286705,991.30865,9.298058,472.6646,205.22737,91.13468
325,4.5306125,535.25433,13.324864,1016.0215,8.794252,480.76715,194.10736,89.82032,13.540859,998.9754,9.010246,463.72107,198.8748,86.63565
